OFFICIAL_SYMBOL_A,OFFICIAL_SYMBOL_B,EXPERIMENTAL_SYSTEM
GAB1,GRB2,Affinity Capture-Western
GAB1,PLCG1,Affinity Capture-Western
GAB1,PIK3R1,Affinity Capture-Western
GAB1,PLCG1,Far Western
GAB1,PIK3R1,Far Western
IRF3,IRF7,Reconstituted Complex
IRF7,IRF7,Reconstituted Complex
IRF7,IRF3,Affinity Capture-Western
PTPRJ,PLCG1,Biochemical Activity
PTPRJ,LAT,Biochemical Activity
PICALM,PLCG1,Reconstituted Complex
PLCG1,SOS1,Reconstituted Complex
SOS1,PLCG1,Reconstituted Complex
SOS1,PLCG1,Affinity Capture-Western
PLCG1,SOS1,Affinity Capture-Western
PECAM1,PTPN11,Reconstituted Complex
PECAM1,PLCG1,Reconstituted Complex
PECAM1,INPP5D,Reconstituted Complex
PECAM1,PTPN6,Reconstituted Complex
PECAM1,PTPN6,Far Western
PECAM1,PTPN11,Far Western
PECAM1,INPP5D,Far Western
PECAM1,PLCG1,Far Western
PITX1,POU1F1,Two-hybrid
PITX1,POU1F1,Reconstituted Complex
SERPINB6,F2,Reconstituted Complex
IRF3,IRF5,Reconstituted Complex
PPP1R12B,PPP1CB,Reconstituted Complex
CDH1,CTNNB1,Co-crystal Structure
CTNNB1,TCF7L1,Co-crystal Structure
F10,PLAT,Reconstituted Complex
F10,PLG,Reconstituted Complex
PLG,KNG1,Reconstituted Complex
PLG,CPB2,Co-purification
PLG,SERPINF2,Reconstituted Complex
PLG,SPARC,Reconstituted Complex
PLAU,SERPINB2,Reconstituted Complex
MLXIP,MLX,Co-localization
MLXIP,MLX,Two-hybrid
MLX,MLXIP,Two-hybrid
MLXIP,MLX,Affinity Capture-Western
MLXIP,YWHAB,Affinity Capture-Western
MLXIP,YWHAB,Two-hybrid
YWHAB,MLXIP,Two-hybrid
ATF6,ATF6,Two-hybrid
ATF6,ATF6B,Two-hybrid
NFYA,ATF6,Two-hybrid
NFYA,ATF6B,Two-hybrid
TOPBP1,RAD9A,Two-hybrid
RAD9A,TOPBP1,Two-hybrid
RAD9A,TOPBP1,Affinity Capture-Western
TOPBP1,POLE,Affinity Capture-Western
BCL2L11,Vdac1,Reconstituted Complex
VDAC1,BCL2L11,Affinity Capture-Western
SIRPB1,TYROBP,Affinity Capture-Western
TYROBP,SIRPB1,Affinity Capture-Western
NFYC,ATF6,Reconstituted Complex
NFYC,ATF6B,Reconstituted Complex
SIRPB1,TYROBP,Affinity Capture-Western
SIRPB1,SYK,Affinity Capture-Western
IKBKE,TANK,Two-hybrid
IKBKE,TANK,Affinity Capture-Western
TANK,IKBKE,Affinity Capture-Western
TANK,TRAF2,Affinity Capture-Western
TRAF2,TANK,Affinity Capture-Western
TNFRSF18,TNFRSF18,Reconstituted Complex
SF1,TCERG1,Reconstituted Complex
TCERG1,SF1,Affinity Capture-Western
PRPF40A,FMN1,Protein-peptide
WBP4,SNRPB,Protein-peptide
WBP4,KHDRBS1,Protein-peptide
FNBP4,SNRPB,Protein-peptide
FNBP4,KHDRBS1,Protein-peptide
PIN1,CDC25C,Protein-peptide
YAP1,WBP1,Protein-peptide
TNFSF13B,TNFSF13B,Affinity Capture-Western
TNFSF13B,TNFSF13,Affinity Capture-Western
TNFSF13,TNFSF13,Affinity Capture-Western
TNFSF13,TNFSF13B,Affinity Capture-Western
UNC119,ARL2,Two-hybrid
UNC119,ARL2,Affinity Capture-Western
UNC119,ARL2,Reconstituted Complex
NEK2,CEP250,Two-hybrid
NEK2,CEP250,Biochemical Activity
NDC80,NEK2,Reconstituted Complex
CLEC4C,NEK2,Two-hybrid
CLEC4C,NEK2,Affinity Capture-Western
NEK2,CLEC4C,Affinity Capture-Western
NEK2,NDC80,Biochemical Activity
NDC80,KIN3,Reconstituted Complex
BAD,BCL2L1,Affinity Capture-Western
BAK1,BAX,Affinity Capture-Western
BAX,BCL2A1,Reconstituted Complex
MAP3K11,MAP2K4,Biochemical Activity
MAP3K11,MAP2K7,Biochemical Activity
MAP3K12,MAP2K7,Biochemical Activity
MAP3K12,MAP2K7,Affinity Capture-Western
ITGAL,ESM1,Affinity Capture-Western
ITGB2,VNN2,Affinity Capture-Western
LRP2,DAB2,Affinity Capture-Western
LRP2,DAB2,Reconstituted Complex
POLR3C,POLR3F,Reconstituted Complex
POLR3C,POLR3G,Reconstituted Complex
POLR3C,TBP,Affinity Capture-Western
POLR3F,TBP,Reconstituted Complex
TBP,PAX6,Affinity Capture-Western
TBP,TP53,Affinity Capture-Western
TAF1,PAX6,Affinity Capture-Western
TAF1,TP53,Affinity Capture-Western
TBP,PAX6,Reconstituted Complex
TBP,PAX3,Reconstituted Complex
PAX6,RB1,Reconstituted Complex
DRAP1,TBP,Co-crystal Structure
TBP,GTF2A1,Reconstituted Complex
TBP,GTF2A2,Reconstituted Complex
NPHP1,PTK2B,Affinity Capture-Western
NPHP1,PTK2B,Reconstituted Complex
NPHP1,TNS1,Affinity Capture-Western
NPHP1,BCAR1,Affinity Capture-Western
PSTPIP1,PTPN12,Affinity Capture-Western
PSTPIP1,PTPN12,Reconstituted Complex
PTPN12,PXN,Affinity Capture-Western
PTPN12,PXN,Reconstituted Complex
PTPN12,PTK2B,Biochemical Activity
SYK,PXN,Affinity Capture-Western
SYK,TRAF6,Affinity Capture-Western
PTK2,SYK,Affinity Capture-Western
PLCG2,VAV1,Affinity Capture-Western
PLCG2,SYK,Affinity Capture-Western
PLCG2,BTK,Affinity Capture-Western
PLCG2,LYN,Affinity Capture-Western
SYK,TUBA1A,Biochemical Activity
ZAP70,CD3E,Reconstituted Complex
SYK,CD3E,Reconstituted Complex
TUFT1,TFIP11,Affinity Capture-Western
APOA1,LCAT,Reconstituted Complex
YWHAZ,INPP5A,Reconstituted Complex
PDE4DIP,PDE4D,Affinity Capture-Western
A1CF,APOBEC1,Affinity Capture-Western
APOBEC1,APOBEC1,Reconstituted Complex
DLG4,MAP3K10,Affinity Capture-Western
DLG4,MAP3K11,Affinity Capture-Western
AP1G1,AP1M2,Affinity Capture-Western
AP1G1,AP1M1,Affinity Capture-Western
AP1G1,AP1S1,Affinity Capture-Western
AP1G1,AP1B1,Affinity Capture-Western
CABIN1,DNM1,Affinity Capture-Western
CABIN1,AMPH,Affinity Capture-Western
CABIN1,AP1B1,Affinity Capture-Western
AMPH,CABIN1,Reconstituted Complex
CDKN2A,PPP1R9B,Affinity Capture-Western
CDKN2A,PPP1R9B,Reconstituted Complex
TIAF1,JAK3,Affinity Capture-Western
BRCA2,SHFM1,Co-crystal Structure
PRDM1,TLE1,Reconstituted Complex
PRDM1,TLE2,Reconstituted Complex
FOXA2,TLE1,Reconstituted Complex
IL6ST,TLE1,Affinity Capture-Western
DVL1,EPS8,Reconstituted Complex
DVL1,EPS8,Affinity Capture-Western
EPS8,SHC1,Affinity Capture-Western
EPS8,SHC1,Reconstituted Complex
SMAD4,SMAD2,Affinity Capture-Western
SMAD4,SMAD5,Affinity Capture-Western
SMAD4,SMAD3,Affinity Capture-Western
SMAD4,SMAD1,Affinity Capture-Western
SMAD3,RUNX1,Affinity Capture-Western
SMAD3,RUNX2,Affinity Capture-Western
SMAD3,RUNX3,Affinity Capture-Western
SMAD1,RUNX1,Affinity Capture-Western
SMAD1,RUNX2,Affinity Capture-Western
SMAD1,RUNX3,Affinity Capture-Western
SMAD2,RUNX1,Affinity Capture-Western
SMAD2,RUNX2,Affinity Capture-Western
SMAD2,RUNX3,Affinity Capture-Western
SMAD5,RUNX1,Affinity Capture-Western
SMAD5,RUNX2,Affinity Capture-Western
SMAD5,RUNX3,Affinity Capture-Western
TEK,ANGPT1,Reconstituted Complex
TEK,ANGPT2,Reconstituted Complex
RPH3A,GCH1,Affinity Capture-Western
SCNN1A,NEDD4,Far Western
SCNN1A,NEDD4L,Far Western
SCNN1A,HECW1,Far Western
SCNN1A,ITCH,Far Western
SCNN1B,NEDD4,Far Western
SCNN1B,NEDD4L,Far Western
SCNN1B,HECW1,Far Western
SCNN1B,ITCH,Far Western
SCNN1B,WWP2,Far Western
SCNN1G,NEDD4,Far Western
SCNN1G,NEDD4L,Far Western
PLCB3,SLC9A3R2,Two-hybrid
SLC9A3R2,PLCB3,Reconstituted Complex
SLC9A3R2,PLCB3,Affinity Capture-Western
GABRB2,TRAK2,Two-hybrid
GABRB2,TRAK2,Affinity Capture-Western
TRAK2,GABRB2,Reconstituted Complex
HIRA,NFU1,Reconstituted Complex
DAD1,MCL1,Two-hybrid
DAD1,MCL1,Affinity Capture-Western
ELK4,SRF,Co-crystal Structure
HSP90AA1,AIP,Affinity Capture-Western
HSP90AA1,ARNT,Affinity Capture-Western
PTGS2,CAV1,Affinity Capture-Western
CAV1,PTGS2,Affinity Capture-Western
PTGS2,CAV1,Reconstituted Complex
PTPN13,ARHGAP29,Reconstituted Complex
PTPN13,PKN2,Reconstituted Complex
PTPN13,PKN2,Affinity Capture-Western
JAG1,NOTCH2,Reconstituted Complex
JAG1,NOTCH2,Affinity Capture-Western
NOTCH2,DLL1,Affinity Capture-Western
NOTCH2,JAG1,Affinity Capture-Western
NOTCH2,JAG2,Affinity Capture-Western
NOTCH2,DLL1,Reconstituted Complex
NOTCH2,JAG1,Reconstituted Complex
NOTCH2,JAG2,Reconstituted Complex
PEX19,PEX3,Two-hybrid
PEX19,PEX13,Two-hybrid
PEX19,PEX12,Two-hybrid
PEX19,PEX16,Two-hybrid
PEX19,PEX10,Two-hybrid
PEX19,PEX11B,Two-hybrid
PEX19,PEX3,Reconstituted Complex
NR2C2,HNF4A,Two-hybrid
NR2C2,HNF4A,Affinity Capture-Western
NR2C2,HNF4A,Reconstituted Complex
HNF4A,MED23,Affinity Capture-Western
HNF4A,MED14,Affinity Capture-Western
HNF4A,MED1,Affinity Capture-Western
HNF4A,MED1,Reconstituted Complex
HNF4A,ZNHIT3,Reconstituted Complex
DUSP16,MAPK1,Affinity Capture-Western
DUSP16,MAPK8,Affinity Capture-Western
DUSP16,MAPK14,Affinity Capture-Western
MAP2K6,MAPK14,Biochemical Activity
HTRA2,MAPK14,Affinity Capture-Western
MAPK14,GMFB,Affinity Capture-Western
MAPK8,ETV1,Biochemical Activity
MAPK3,ETV1,Biochemical Activity
MAPK14,ETV1,Biochemical Activity
MAPKAPK2,ETV1,Biochemical Activity
DUSP10,MAPK8,Biochemical Activity
DUSP10,MAPK14,Biochemical Activity
MAPK7,MEF2A,Affinity Capture-Western
MAPK7,MEF2D,Affinity Capture-Western
MAPK7,MEF2D,Reconstituted Complex
MAPK7,MEF2C,Reconstituted Complex
MAPK7,MEF2D,Two-hybrid
MAPK7,MEF2D,Biochemical Activity
MAPK7,MEF2C,Biochemical Activity
MAPKAPK3,MAPK14,Affinity Capture-Western
MAPK14,MAPK1,Affinity Capture-Western
MAPK14,RPS6KA3,Affinity Capture-Western
MAPKAPK3,MAPK14,Reconstituted Complex
MAPK14,RPS6KA5,Affinity Capture-Western
MAPK14,MKNK1,Affinity Capture-Western
MAPK14,DUSP10,Affinity Capture-Western
ADA,NR3C1,Reconstituted Complex
P2RY1,ADORA1,Affinity Capture-Western
ADORA1,GNAI2,Affinity Capture-Western
GRM1,ADORA1,Affinity Capture-Western
FHL2,TTN,Two-hybrid
FHL2,TTN,Reconstituted Complex
FHL2,AK1,Reconstituted Complex
FHL2,PFKM,Reconstituted Complex
FHL2,CKM,Reconstituted Complex
FHL2,FHL1,Reconstituted Complex
ADCY2,ADCY5,Co-fractionation
OPRM1,PLD2,Affinity Capture-Western
OPRM1,ARF1,Affinity Capture-Western
ARFGAP1,KDELR1,FRET
ARF1,KDELR1,FRET
COPB1,KDELR1,FRET
MDM4,CDKN2A,Affinity Capture-Western
RALA,ARF6,Affinity Capture-Western
KIF23,ARF3,Two-hybrid
KIF23,ARF3,Reconstituted Complex
PRPF6,AR,Affinity Capture-Western
AR,PRPF6,Reconstituted Complex
PPIF,SLC25A4,Reconstituted Complex
ATP6V1E1,ALDOA,Two-hybrid
ATP6V1E1,ALDOB,Two-hybrid
ATP6V1E1,ALDOC,Two-hybrid
PLD2,ALDOA,Reconstituted Complex
PLD2,ALDOA,Affinity Capture-Western
A2M,APOE,Affinity Capture-Western
A2M,APOE,Reconstituted Complex
HSPA5,A2M,Reconstituted Complex
A2M,IL10,Reconstituted Complex
A2M,IL4,Reconstituted Complex
PPP1R9B,ADRA2C,Reconstituted Complex
PPP1R9B,ADRA2B,Reconstituted Complex
PPP1R9B,ADRA2A,Reconstituted Complex
CASP6,CASP6,Biochemical Activity
CASP6,CASP8,Biochemical Activity
SHC1,GRB2,Affinity Capture-Western
SLC9A3R1,PDGFRA,Far Western
SLC9A3R1,PDGFRB,Far Western
PDGFRA,SLC9A3R1,Far Western
PDGFRB,SLC9A3R1,Far Western
PDGFRA,SLC9A3R1,Reconstituted Complex
PDGFRB,SLC9A3R1,Reconstituted Complex
SLC9A3R1,PDGFRA,Affinity Capture-Western
SLC9A3R1,PDGFRB,Affinity Capture-Western
SLC9A3R1,SLC9A3R1,Far Western
PDGFRA,PDGFRA,Far Western
PDGFRB,PDGFRB,Far Western
PTPN11,PDGFRB,Reconstituted Complex
SH3KBP1,CBLB,Two-hybrid
SH3KBP1,CBLB,Affinity Capture-Western
CBL,SH3KBP1,Affinity Capture-Western
CBLB,SH3KBP1,Affinity Capture-Western
SH3KBP1,EGFR,Affinity Capture-Western
SH3KBP1,PDGFRB,Affinity Capture-Western
SH3KBP1,KIT,Affinity Capture-Western
CBLB,KIT,Affinity Capture-Western
ITGB3,PDGFRB,Affinity Capture-Western
PDGFRB,SHC1,Affinity Capture-Western
SHC1,GRB2,Affinity Capture-Western
SHC1,PDGFRB,Affinity Capture-Western
TAB1,MAPK14,Reconstituted Complex
TAB1,MAPK14,Affinity Capture-Western
MAPK14,MAPK14,Biochemical Activity
DUSP4,MAPK3,Reconstituted Complex
DUSP4,MAPK14,Reconstituted Complex
DUSP4,MAPK8,Reconstituted Complex
SLC1A2,AJUBA,Two-hybrid
S1PR1,PDGFRB,Affinity Capture-Western
SLC1A2,AJUBA,Reconstituted Complex
AJUBA,SLC1A2,Affinity Capture-Western
BCAR1,RAPGEF1,Reconstituted Complex
BCAR1,RAPGEF1,Affinity Capture-Western
SPARC,PDGFB,Reconstituted Complex
AP2M1,AQP4,Two-hybrid
AP2M1,AQP4,Reconstituted Complex
PDAP1,PDGFA,Co-purification
PDAP1,PDGFB,Co-purification
TNFRSF4,TRAF2,Two-hybrid
TNFRSF9,TRAF2,Two-hybrid
TRAF2,TNFRSF9,Affinity Capture-Western
TRAF2,TNFRSF4,Affinity Capture-Western
RAB5A,EEA1,Two-hybrid
SNAP25,STX12,Affinity Capture-Western
PECAM1,PTPN11,Affinity Capture-Western
PECAM1,PTPN6,Affinity Capture-Western
PECAM1,PTPN11,Reconstituted Complex
PECAM1,PTPN6,Reconstituted Complex
PECAM1,PECAM1,Reconstituted Complex
PECAM1,PTPN11,Reconstituted Complex
PECAM1,PTPN11,Affinity Capture-Western
SNAPIN,SNAP25,Reconstituted Complex
SNAP25,SNAPIN,Affinity Capture-Western
SNAP25,STX1A,Affinity Capture-Western
SNAP25,TRIM9,Reconstituted Complex
SNAP25,TRIM9,Affinity Capture-Western
PF4,PF4,Reconstituted Complex
SNAP25,VAMP2,Affinity Capture-Western
SNAP25,STX1A,Affinity Capture-Western
THBS1,ITGB3,Reconstituted Complex
PTK2B,ITGB3,Reconstituted Complex
PXN,ITGB3,Reconstituted Complex
TLN1,ITGB3,Reconstituted Complex
ITGB3,TLN1,Reconstituted Complex
ITGB3,ITGB3BP,Two-hybrid
ITGB3,ITGB3BP,Reconstituted Complex
ITGB3,PDGFRA,Affinity Capture-Western
CAV1,PDGFRB,Affinity Capture-Western
CAV1,PDGFRA,Affinity Capture-Western
CAV1,PDGFRB,Co-fractionation
CAV1,PDGFRA,Co-fractionation
CAV1,PDGFRB,Reconstituted Complex
CAV1,PDGFRA,Reconstituted Complex
CAV3,PDGFRB,Reconstituted Complex
CAV3,PDGFRA,Reconstituted Complex
GP5,GP1BA,Affinity Capture-Western
CD24,SELP,Reconstituted Complex
GP1BA,SELP,Reconstituted Complex
SELP,AP1M1,Co-crystal Structure
TPD52,TPD52,Two-hybrid
TPD52,TPD52L1,Two-hybrid
TPD52,TPD52L2,Two-hybrid
TPD52L1,TPD52,Two-hybrid
TPD52L1,TPD52L1,Two-hybrid
TPD52L1,TPD52L2,Two-hybrid
TPD52L2,TPD52,Two-hybrid
TPD52L2,TPD52L1,Two-hybrid
TPD52L2,TPD52L2,Two-hybrid
ARHGEF11,PLXNB1,Affinity Capture-Western
ARHGEF12,PLXNB1,Affinity Capture-Western
PLXNB1,ARHGEF11,Affinity Capture-Western
PLXNB1,ARHGEF11,Two-hybrid
PLXNB1,ARHGEF12,Two-hybrid
RGS3,Ywhaq,Two-hybrid
RGS3,Ywhae,Two-hybrid
YWHAZ,RGS3,Affinity Capture-Western
INSIG1,Scap,Co-localization
INSIG1,Scap,Affinity Capture-Western
INSIG1,SREBF2,Affinity Capture-Western
GAS6,TYRO3,Reconstituted Complex
GAS6,MERTK,Reconstituted Complex
GAS6,AXL,Reconstituted Complex
RANBP9,S100A7,Reconstituted Complex
S100A7,FABP5,Affinity Capture-Western
SMN1,SNRPD1,Reconstituted Complex
SMN1,SNRPD3,Reconstituted Complex
SMN1,LSM2,Reconstituted Complex
SMN1,LSM4,Reconstituted Complex
SMN1,LSM6,Reconstituted Complex
SMN1,LSM7,Reconstituted Complex
SMN1,DHX9,Reconstituted Complex
DHX9,TBP,Affinity Capture-Western
DHX9,GTF2B,Affinity Capture-Western
DHX9,SMN1,Affinity Capture-Western
DHX9,GEMIN2,Affinity Capture-Western
DHX9,DDX20,Affinity Capture-Western
DHX9,GEMIN4,Affinity Capture-Western
TRAIP,FLII,Reconstituted Complex
SELPLG,SELPLG,Affinity Capture-Western
SELPLG,SELP,Affinity Capture-Western
PVR,AP1M2,Two-hybrid
VTN,PVR,Reconstituted Complex
POLA1,PARP1,Affinity Capture-Western
POLA2,PARP1,Affinity Capture-Western
POLA1,PARP1,Far Western
POLA2,PARP1,Far Western
TP53,PARP1,Far Western
RXRA,Parp1,Reconstituted Complex
MYBL2,PARP1,Affinity Capture-Western
MYBL2,PARP1,Reconstituted Complex
PKD1,PKD2,Affinity Capture-Western
PKD2,PKD2,Affinity Capture-Western
MAD2L1,CDC20,Reconstituted Complex
MAD2L1,APC,Affinity Capture-Western
MAD2L1,CDC20,Affinity Capture-Western
BUB1,APC,Affinity Capture-Western
BUB3,APC,Affinity Capture-Western
BUB1,APC,Biochemical Activity
BUB1B,APC,Biochemical Activity
UROD,UROD,Co-crystal Structure
KCNA2,KCNAB1,Affinity Capture-Western
KCNA2,KCNAB2,Affinity Capture-Western
KCNA2,PTPRA,Affinity Capture-Western
KCNA2,PTPRA,Reconstituted Complex
DLGAP1,DLG4,Two-hybrid
DLGAP1,DLG1,Two-hybrid
DLG4,DLGAP1,Far Western
DLG1,DLGAP1,Far Western
DLG4,DLGAP1,Affinity Capture-Western
DLGAP1,DLG4,Affinity Capture-Western
LRP1,LRPAP1,Reconstituted Complex
LPL,VLDLR,Reconstituted Complex
LRPAP1,LRP2,Reconstituted Complex
SORT1,LRPAP1,Reconstituted Complex
LDLR,LRPAP1,Reconstituted Complex
TCF7L2,PSEN1,Affinity Capture-Western
KCNIP3,PSEN1,Affinity Capture-Western
KCNIP3,CRK,Affinity Capture-Western
PSEN2,BCL2L1,Two-hybrid
PSEN2,BCL2L1,Affinity Capture-Western
PSEN1,BCL2L1,Two-hybrid
PSEN1,HERPUD1,Affinity Capture-Western
CTNNB1,PSEN1,Affinity Capture-Western
ERN1,PSEN1,Affinity Capture-Western
PSEN1,CTNND1,Two-hybrid
PSEN1,CTNND1,Reconstituted Complex
PSEN1,CTNND1,Affinity Capture-Western
PSEN1,MAPT,Co-fractionation
SSH1,LIMK1,Phenotypic Enhancement
SSH1,Cfl1,Biochemical Activity
SSH2,Cfl1,Biochemical Activity
SSH1,DSTN,Biochemical Activity
ACTB,SSH1,Reconstituted Complex
ACTB,SSH2,Reconstituted Complex
CD81,CD81,Co-crystal Structure
TLR4,TLR1,Affinity Capture-Western
BLM,TOP3A,Affinity Capture-Western
TOP3A,BLM,Affinity Capture-Western
GABARAP,GABARAP,Co-crystal Structure
PSEN2,FHL2,Two-hybrid
PSEN2,FHL2,Affinity Capture-Western
GABARAP,GABRG2,Protein-peptide
GRK5,SNCA,Biochemical Activity
CD209,CD209,Co-crystal Structure
HSBP1,HSBP1,Reconstituted Complex
GRK5,SNCA,Biochemical Activity
GRK5,SNCB,Biochemical Activity
GRK5,SNCG,Biochemical Activity
HSBP1,HSBP1,Co-crystal Structure
GRK1,SNCA,Biochemical Activity
GRK1,SNCB,Biochemical Activity
GRK1,SNCG,Biochemical Activity
GRK6,SNCA,Biochemical Activity
GRK6,SNCB,Biochemical Activity
GRK6,SNCG,Biochemical Activity
AKR1C2,AKR1C2,Co-crystal Structure
ARFIP2,RAC1,Co-crystal Structure
ARFIP2,ARFIP2,Co-crystal Structure
ARFIP2,RAC1,Reconstituted Complex
MXD1,Sin3b,Co-crystal Structure
MXD1,Sin3b,Reconstituted Complex
MXD1,Sin3a,Reconstituted Complex
MXD1,SAP30,Reconstituted Complex
MXD1,HDAC1,Reconstituted Complex
MXD1,HDAC2,Reconstituted Complex
MXD1,Sin3b,Two-hybrid
LYPLA1,LYPLA1,Co-crystal Structure
TTR,RBP4,Co-purification
PAPPA,PRG2,Co-purification
PAPPA,PRG2,Co-purification
PAPPA,PRG2,Co-purification
RAC1,FMNL1,Reconstituted Complex
RAC1,FMNL1,Affinity Capture-Western
PFN1,FMNL1,Reconstituted Complex
PFN2,FMNL1,Reconstituted Complex
FMNL1,PFN1,Affinity Capture-Western
FMNL1,PFN2,Affinity Capture-Western
WASL,PFN1,Reconstituted Complex
WASL,PFN1,Affinity Capture-Western
IGFBP7,INS,Reconstituted Complex
PCNA,RFC2,Reconstituted Complex
MSH3,PCNA,Far Western
MSH6,PCNA,Far Western
MSH3,PCNA,Affinity Capture-Western
MSH6,PCNA,Affinity Capture-Western
MSH3,PCNA,Protein-peptide
MSH6,PCNA,Protein-peptide
ING1,PCNA,Co-fractionation
ING1,PCNA,Affinity Capture-Western
PCNA,POLL,Reconstituted Complex
POLL,PCNA,Reconstituted Complex
PCNA,POLD2,Reconstituted Complex
POLD2,PCNA,Reconstituted Complex
POLD2,PCNA,Far Western
DNTT,PCNA,Two-hybrid
DNTT,PCNA,Reconstituted Complex
DNTT,PCNA,Co-purification
RAD9A,HUS1,Affinity Capture-Western
RAD9A,RAD1,Affinity Capture-Western
RAD1,RAD9A,Co-localization
PCNA,WRN,Reconstituted Complex
CHAF1A,PCNA,Reconstituted Complex
FEN1,PCNA,Two-hybrid
PCNA,FEN1,Reconstituted Complex
FEN1,PCNA,Reconstituted Complex
FEN1,PCNA,Co-purification
FEN1,PCNA,Affinity Capture-Western
SOCS1,JAK2,Affinity Capture-Western
SOCS2,PRLR,Affinity Capture-Western
PRLR,JAK2,Affinity Capture-Western
PRLR,PTPN11,Affinity Capture-Western
PRDX4,PRDX4,Reconstituted Complex
PRDX1,PRDX1,Two-hybrid
PRDX4,PRDX1,Two-hybrid
PRDX1,PRDX4,Two-hybrid
PSAP,PSAP,Co-crystal Structure
SERPINA5,KLK3,Co-purification
KLK3,SERPINA5,Affinity Capture-Western
KLK3,SERPINA5,Co-purification
KLK3,SERPINA5,Affinity Capture-Western
APBB1,APP,Reconstituted Complex
APBB1,APP,Affinity Capture-Western
APBB1,APLP2,Affinity Capture-Western
APP,NAE1,Reconstituted Complex
NAE1,APP,Affinity Capture-Western
GSN,APP,Reconstituted Complex
GSN,APP,Affinity Capture-Western
APP,APBA3,Two-hybrid
APP,APBA3,Reconstituted Complex
BLMH,APP,Reconstituted Complex
BLMH,APP,Co-fractionation
APBB3,APP,Reconstituted Complex
APBB3,APLP1,Reconstituted Complex
APBB3,APLP2,Reconstituted Complex
APBB1,APP,Reconstituted Complex
APBB1,APLP1,Reconstituted Complex
APBB1,APLP2,Reconstituted Complex
CRP,APCS,Reconstituted Complex
CALU,APCS,Reconstituted Complex
C4BPA,APCS,Affinity Capture-Western
FN1,APCS,Affinity Capture-Western
APP,Apbb1,Reconstituted Complex
RNH1,ANG,Co-crystal Structure
RAB5A,AGTR1,Reconstituted Complex
AGTR1,BDKRB2,Co-fractionation
SLC4A1,ANK1,Affinity Capture-Western
SLC4A3,ANK1,Affinity Capture-Western
VAV2,CD19,Reconstituted Complex
VAV2,CD19,Affinity Capture-Western
CD19,CD22,Affinity Capture-Western
CD19,SYK,Affinity Capture-Western
CD19,CD79A,Affinity Capture-Western
CD19,CD79B,Affinity Capture-Western
CD19,CD9,Affinity Capture-Western
CD19,CR2,Affinity Capture-Western
CD19,CD81,Affinity Capture-Western
CD19,CD82,Affinity Capture-Western
CD81,CD9,Co-fractionation
VTN,POMC,Reconstituted Complex
PSMA3,PSMA1,Co-purification
PSMA3,PSMA6,Co-purification
PLK1,PSMA7,Affinity Capture-MS
PLK1,PSMA5,Affinity Capture-MS
PLK1,PSMA2,Affinity Capture-MS
PLK1,PSMA6,Affinity Capture-MS
PLK1,PSMB1,Affinity Capture-MS
PLK1,PSMB3,Affinity Capture-MS
PLK1,PSMA1,Affinity Capture-Western
PLK1,PSMA3,Affinity Capture-Western
PLK1,PSMA4,Affinity Capture-Western
PLK1,PSMA7,Affinity Capture-Western
PLK1,PSMA5,Affinity Capture-Western
PLK1,PSMA6,Affinity Capture-Western
PLK1,PSMB3,Affinity Capture-Western
PLK1,PSMB5,Affinity Capture-Western
PLK1,PSMB6,Affinity Capture-Western
PLK1,PSMB7,Affinity Capture-Western
PSMA5,PLK1,Affinity Capture-Western
PSMA3,PLK1,Affinity Capture-Western
PSMA4,PLK1,Affinity Capture-Western
PLK1,PSMA4,Biochemical Activity
PLK1,PSMA3,Biochemical Activity
CRK,CBL,Affinity Capture-Western
GRB2,CBL,Affinity Capture-Western
CD22,PTPN6,Affinity Capture-Western
CD22,SYK,Affinity Capture-Western
CD22,PLCG1,Affinity Capture-Western
CD44,HBEGF,Reconstituted Complex
CD44,EZR,Reconstituted Complex
SELP,VCAN,Reconstituted Complex
SELL,VCAN,Reconstituted Complex
CD44,VCAN,Reconstituted Complex
CD44,SRC,Affinity Capture-Western
CD44,SRC,Reconstituted Complex
CD44,PTPRC,Co-fractionation
CD44,LCK,Co-fractionation
CD44,FYN,Co-fractionation
CD44,LCK,Affinity Capture-Western
CD44,FYN,Affinity Capture-Western
C8A,CD59,Reconstituted Complex
C9,CD59,Reconstituted Complex
CD8A,CD59,Reconstituted Complex
CD72,SEMA4D,Reconstituted Complex
CD72,PTPN6,Affinity Capture-Western
CD72,BLNK,Affinity Capture-Western
BLNK,GRB2,Affinity Capture-Western
SLC9A1,CHP1,Reconstituted Complex
CHP1,SLC9A1,Affinity Capture-Western
CD3E,CD3EAP,Affinity Capture-Western
CD3E,CD3EAP,Reconstituted Complex
IFNAR2,STAT2,Reconstituted Complex
IFNAR2,STAT2,Affinity Capture-Western
GNB2L1,STAT1,Reconstituted Complex
GNB2L1,STAT1,Affinity Capture-Western
IFNAR2,GNB2L1,Reconstituted Complex
IFNAR2,STAT1,Reconstituted Complex
PROC,PROCR,Reconstituted Complex
PROC,SERPINA5,Co-purification
THBD,F2,Reconstituted Complex
EIF2AK2,ILF3,Reconstituted Complex
ILF3,EIF2AK2,Reconstituted Complex
ILF3,EIF2AK2,Affinity Capture-Western
EIF2AK2,ILF3,Affinity Capture-Western
EIF2AK2,ILF3,Biochemical Activity
EIF2AK2,ILF2,Biochemical Activity
