OFFICIAL_SYMBOL_A,OFFICIAL_SYMBOL_B,EXPERIMENTAL_SYSTEM
ZNF580,TSC22D4,Two-hybrid
TOP3B,KRTAP4-12,Two-hybrid
RCN3,PRUNE2,Two-hybrid
U2AF2,PUF60,Two-hybrid
CNNM3,KRTAP4-12,Two-hybrid
KRT15,CCDC185,Two-hybrid
DARS,AIMP2,Two-hybrid
EWSR1,RNF183,Two-hybrid
SAT1,TSC22D4,Two-hybrid
UBE2I,PDLIM7,Two-hybrid
MDFI,DHRS1,Two-hybrid
SPG21,CTPS2,Two-hybrid
RILPL2,RILPL2,Two-hybrid
AP2M1,IKZF1,Two-hybrid
NINL,GPKOW,Two-hybrid
DTNB,TRAF2,Two-hybrid
PAFAH1B3,LNX1,Two-hybrid
PLA2G16,UBQLN1,Two-hybrid
TRIM37,RHPN1,Two-hybrid
VASP,DMRTB1,Two-hybrid
ADAMTSL4,CATSPER1,Two-hybrid
PLOD3,FAM153A,Two-hybrid
CCDC112,TEX9,Two-hybrid
SDCBP2,ZCCHC17,Two-hybrid
MAGEA11,PNKD,Two-hybrid
NME4,TRIP13,Two-hybrid
GMDS,GMDS,Two-hybrid
SPG7,KRTAP4-12,Two-hybrid
COPS4,USHBP1,Two-hybrid
RAP1GDS1,MBIP,Two-hybrid
MDFI,SERF2,Two-hybrid
TEX11,CFAP53,Two-hybrid
EWSR1,MTCP1,Two-hybrid
EIF4E2,EIF4ENIF1,Two-hybrid
NDUFA5,DAZAP2,Two-hybrid
GOLGA2,TUBGCP4,Two-hybrid
APPBP2,WDR24,Two-hybrid
EWSR1,TULP2,Two-hybrid
RABL2B,CEP19,Two-hybrid
VIM,KRT20,Two-hybrid
RAD23A,SQSTM1,Two-hybrid
SHFM1,PCID2,Two-hybrid
RBPMS,ARHGEF39,Two-hybrid
ISG15,USP18,Two-hybrid
NRIP1,LDOC1,Two-hybrid
TRIM23,GGA2,Two-hybrid
ZBTB43,LMO3,Two-hybrid
CCDC85B,LZTS2,Two-hybrid
EZH2,CCDC85B,Two-hybrid
BNIP3L,BNIP3L,Two-hybrid
CHIC2,KRTAP4-12,Two-hybrid
KRT15,RCOR3,Two-hybrid
SNAP25,STX11,Two-hybrid
TRIP13,TLDC1,Two-hybrid
HSPB8,HSPB7,Two-hybrid
THG1L,ELMOD1,Two-hybrid
RPIA,WDYHV1,Two-hybrid
KRT15,KRT20,Two-hybrid
QARS,TRAF2,Two-hybrid
KRTAP4-12,KRTAP4-12,Two-hybrid
RADIL,RHOXF2,Two-hybrid
TPM1,KXD1,Two-hybrid
DVL2,U2AF2,Two-hybrid
TXNL4A,RHEBL1,Two-hybrid
CCDC85B,IKZF5,Two-hybrid
PBXIP1,DPPA2,Two-hybrid
IL16,USHBP1,Two-hybrid
EWSR1,RBPMS,Two-hybrid
HACL1,ZMYND19,Two-hybrid
NINL,LZTS2,Two-hybrid
GSE1,NUDT18,Two-hybrid
DAZAP2,AATF,Two-hybrid
MDFI,ZNF559,Two-hybrid
FXR2,RABAC1,Two-hybrid
GLUL,PLEKHF2,Two-hybrid
USHBP1,FATE1,Two-hybrid
RPIA,RPIA,Two-hybrid
EWSR1,KEL,Two-hybrid
EIF3E,GPBP1L1,Two-hybrid
LRRC41,RBPMS,Two-hybrid
SHC1,CALCOCO2,Two-hybrid
KRT15,TSG101,Two-hybrid
APIP,NUDT18,Two-hybrid
LDOC1,GNL3L,Two-hybrid
MAGEA11,NDEL1,Two-hybrid
TRAF2,AASDHPPT,Two-hybrid
HOXA1,CHIC2,Two-hybrid
TNNI1,CCDC85B,Two-hybrid
ILF3,KRTAP4-12,Two-hybrid
NINL,ZFC3H1,Two-hybrid
GFAP,VIM,Two-hybrid
RAD54B,ZNF580,Two-hybrid
HOOK1,ZNF250,Two-hybrid
CPSF6,ARMC7,Two-hybrid
EWSR1,MYOZ2,Two-hybrid
HIF1AN,FBF1,Two-hybrid
DACH1,NAGK,Two-hybrid
SFN,MARK3,Two-hybrid
KXD1,IFT20,Two-hybrid
EWSR1,FAM131C,Two-hybrid
ZNF24,CCDC130,Two-hybrid
DVL2,TIFA,Two-hybrid
ATF4,TREX2,Two-hybrid
THAP1,C1orf35,Two-hybrid
MDFI,MFSD3,Two-hybrid
CCDC85B,CCDC185,Two-hybrid
CALCOCO2,GABARAPL2,Two-hybrid
CTBP2,TEAD3,Two-hybrid
MAPK9,ZBTB25,Two-hybrid
RFX2,RFX6,Two-hybrid
PLSCR1,ATG12,Two-hybrid
MPP1,AMOTL2,Two-hybrid
UBE2I,ZNF646,Two-hybrid
TUBGCP4,SDSL,Two-hybrid
FAM103A1,RHOXF2,Two-hybrid
CKB,ASB9,Two-hybrid
DCUN1D1,TRIM39,Two-hybrid
GPSM1,USHBP1,Two-hybrid
FBP1,PCNXL4,Two-hybrid
HMG20A,MAGOHB,Two-hybrid
PMM1,RAB6A,Two-hybrid
FANCG,ZBED1,Two-hybrid
KRTAP4-12,CCDC116,Two-hybrid
HOMER1,ABI3,Two-hybrid
ZNF165,ZNF446,Two-hybrid
NINL,KANSL1,Two-hybrid
PAFAH1B3,PAFAH1B3,Two-hybrid
EWSR1,HMGA1,Two-hybrid
SNAP23,ABI3,Two-hybrid
HNRNPK,RBM42,Two-hybrid
VPS72,CALCOCO2,Two-hybrid
BYSL,TRIM37,Two-hybrid
DGCR6L,KCNRG,Two-hybrid
DUSP6,MDFI,Two-hybrid
SORBS3,KIAA1217,Two-hybrid
DCTD,CEP76,Two-hybrid
CCNK,RBPMS,Two-hybrid
TRAF2,THAP7,Two-hybrid
NMI,HGS,Two-hybrid
KRTAP4-12,CCDC185,Two-hybrid
FBF1,IFT20,Two-hybrid
RBM7,CCDC85B,Two-hybrid
CCNH,PSMA1,Two-hybrid
SSSCA1,CCDC33,Two-hybrid
NUDT21,CPSF7,Two-hybrid
FZD7,UBQLN1,Two-hybrid
UBB,DAZAP2,Two-hybrid
TUBGCP4,OBFC1,Two-hybrid
ZNF821,LURAP1,Two-hybrid
RBPMS,ZNF581,Two-hybrid
MDFI,FASTK,Two-hybrid
CDC23,RAD54B,Two-hybrid
MTMR9,MTMR9,Two-hybrid
MAGEA11,NDUFB9,Two-hybrid
USP2,CCDC85B,Two-hybrid
MAGEA11,MYOZ1,Two-hybrid
BAG6,KLHL12,Two-hybrid
EIF4EBP3,EIF4E2,Two-hybrid
RAD23A,UBL7,Two-hybrid
VIL1,TEX11,Two-hybrid
PLSCR1,NEU4,Two-hybrid
NIF3L1,TIFA,Two-hybrid
KLHL12,LNX1,Two-hybrid
MAD2L1,TSC22D4,Two-hybrid
SQSTM1,GABARAPL1,Two-hybrid
NADK,NUDT18,Two-hybrid
ARRB1,GNMT,Two-hybrid
NDC80,CCDC53,Two-hybrid
SPEF1,PLEKHF2,Two-hybrid
ZBTB43,MCM10,Two-hybrid
FXR2,PAICS,Two-hybrid
RPS26,TSR2,Two-hybrid
PSMA1,NMI,Two-hybrid
TRAF2,CCDC33,Two-hybrid
NONO,MAD1L1,Two-hybrid
CCDC85B,SETD5,Two-hybrid
CCDC85B,FAM50B,Two-hybrid
NCS1,DTX2,Two-hybrid
KLHL2,KLHL12,Two-hybrid
CSTF2T,UBQLN1,Two-hybrid
HNRNPK,RBM7,Two-hybrid
MTF1,AP1M1,Two-hybrid
SH3GL1,SH2D4A,Two-hybrid
TSC22D4,CCDC42,Two-hybrid
EWSR1,NPPB,Two-hybrid
ZMYND10,TSC22D4,Two-hybrid
CTNNBIP1,BEND5,Two-hybrid
NUDT18,KCTD13,Two-hybrid
GABPB1,LMO3,Two-hybrid
IFT27,HSPB11,Two-hybrid
WDR5,MBIP,Two-hybrid
SS18L1,RFX6,Two-hybrid
COL4A3BP,COL4A3BP,Two-hybrid
CCDC33,USHBP1,Two-hybrid
THAP1,NKAP,Two-hybrid
RALYL,RALYL,Two-hybrid
RBPMS,GSE1,Two-hybrid
KRT6A,CCDC85B,Two-hybrid
ZNF426,KRTAP4-12,Two-hybrid
SIAH1,AFF4,Two-hybrid
AP2B1,TUBGCP4,Two-hybrid
HOXB6,PLSCR1,Two-hybrid
CDC23,RBPMS,Two-hybrid
GNMT,NUDT18,Two-hybrid
BEGAIN,ZNF417,Two-hybrid
COL8A1,KLHL12,Two-hybrid
DTX2,RFX6,Two-hybrid
EWSR1,HERPUD1,Two-hybrid
RPIA,NIF3L1,Two-hybrid
BLMH,KBTBD7,Two-hybrid
DAZAP2,TOLLIP,Two-hybrid
CCDC85B,SYTL4,Two-hybrid
EWSR1,CD177,Two-hybrid
PRPSAP1,PRPSAP1,Two-hybrid
MDFI,ZNF607,Two-hybrid
APPL2,RAB22A,Two-hybrid
FAM189A2,BAG3,Two-hybrid
CCDC85B,MOAP1,Two-hybrid
RABAC1,FAM160A2,Two-hybrid
PSME3,KANSL1,Two-hybrid
MBIP,DGCR6L,Two-hybrid
TRAF2,TRPT1,Two-hybrid
MDFI,THAP7,Two-hybrid
BLOC1S6,BLOC1S6,Two-hybrid
NIF3L1,KCTD17,Two-hybrid
MDFI,OTX1,Two-hybrid
UBE2I,IKZF3,Two-hybrid
TRAF2,ZBTB43,Two-hybrid
KRT15,KRT19,Two-hybrid
OGDH,PLSCR1,Two-hybrid
EMD,CREB3,Two-hybrid
GPBP1L1,PLEKHF2,Two-hybrid
AP2M1,RUNDC3A,Two-hybrid
EWSR1,RPL31,Two-hybrid
HNRNPC,KRAS,Two-hybrid
CALCOCO2,ZNF451,Two-hybrid
FBP1,FXR2,Two-hybrid
TAP1,KRTAP4-12,Two-hybrid
AMOTL2,GCC1,Two-hybrid
SSSCA1,TRAPPC6A,Two-hybrid
PLSCR1,MED15,Two-hybrid
PAX6,IPO13,Two-hybrid
TRIM37,ZNF655,Two-hybrid
NINL,DCTN5,Two-hybrid
SNAP29,LURAP1,Two-hybrid
NBPF3,TSEN15,Two-hybrid
PFKL,KRTAP4-12,Two-hybrid
YWHAE,SORBS2,Two-hybrid
EWSR1,VPS72,Two-hybrid
ACTL6A,EWSR1,Two-hybrid
MDFI,PIN1,Two-hybrid
TRAF2,SPRY2,Two-hybrid
ZNF205,CCDC85B,Two-hybrid
TREX1,RIBC2,Two-hybrid
MRI1,MRI1,Two-hybrid
NONO,PLEKHF2,Two-hybrid
ZC3H10,ZC3H10,Two-hybrid
TRAF2,APPL1,Two-hybrid
AQP1,EFEMP2,Two-hybrid
NINL,SH3BP5L,Two-hybrid
MDFI,TRAF3IP2,Two-hybrid
PHC1,SFMBT1,Two-hybrid
TRIP13,LNX1,Two-hybrid
HGS,MIF4GD,Two-hybrid
TRAF2,GORASP2,Two-hybrid
HNRNPC,HNRNPC,Two-hybrid
MAGEA11,ARHGAP29,Two-hybrid
RAD54B,GORASP2,Two-hybrid
HHEX,KRTAP4-12,Two-hybrid
GABARAPL2,BCL2L13,Two-hybrid
RBPMS,CCER1,Two-hybrid
HIF1AN,ASB13,Two-hybrid
ILF3,MDFI,Two-hybrid
PLK4,FAM46C,Two-hybrid
KRT19,C10orf10,Two-hybrid
NINL,TSPYL4,Two-hybrid
CALCOCO2,DBNDD2,Two-hybrid
KRT15,USP2,Two-hybrid
GCC1,FBF1,Two-hybrid
LPXN,IMP3,Two-hybrid
UBE2D1,RNF126,Two-hybrid
MAPK9,SF3B4,Two-hybrid
USO1,C1orf94,Two-hybrid
GINS2,GINS4,Two-hybrid
CALCOCO2,ZNF638,Two-hybrid
KRT15,C1orf216,Two-hybrid
PLSCR1,IP6K2,Two-hybrid
PDLIM7,ENKD1,Two-hybrid
VIM,KIAA0408,Two-hybrid
IL36RN,SSBP4,Two-hybrid
EWSR1,RAD23A,Two-hybrid
UTP14A,CEP70,Two-hybrid
TRAF2,TRAF6,Two-hybrid
LDOC1,AATF,Two-hybrid
CALML3,KIAA1683,Two-hybrid
ZNF263,ZNF446,Two-hybrid
RARA,RXRG,Two-hybrid
LIMS1,LPXN,Two-hybrid
SIX1,CCDC85B,Two-hybrid
SFN,WDYHV1,Two-hybrid
TRAF2,TRIM31,Two-hybrid
DVL2,TCEB3B,Two-hybrid
CCDC85B,FASTKD5,Two-hybrid
TRIP13,RBPMS,Two-hybrid
C20orf27,RALYL,Two-hybrid
KRTAP4-12,ZNF439,Two-hybrid
FLAD1,FLAD1,Two-hybrid
AIMP2,LMO3,Two-hybrid
CCDC85B,RBM41,Two-hybrid
RBBP8,HID1,Two-hybrid
IL16,SSSCA1,Two-hybrid
RHOC,ARHGAP1,Two-hybrid
TRAPPC3,TRAPPC2L,Two-hybrid
CTBP2,NOL4,Two-hybrid
TRIM29,LZTS2,Two-hybrid
PSMA1,RAD54B,Two-hybrid
CCDC85B,CCDC120,Two-hybrid
ELF5,SIRT6,Two-hybrid
ACCS,FBF1,Two-hybrid
DVL3,KLHL12,Two-hybrid
FXR2,LCMT1,Two-hybrid
KHDRBS3,NUDT18,Two-hybrid
RIBC2,TEX11,Two-hybrid
ZNF638,KRTAP4-12,Two-hybrid
ILK,PARVA,Two-hybrid
KIAA0408,HOOK2,Two-hybrid
GTPBP3,GTPBP3,Two-hybrid
CDC25A,NAA10,Two-hybrid
PUF60,LOH12CR1,Two-hybrid
MAGEA11,MLF1,Two-hybrid
MAGEA11,DIEXF,Two-hybrid
CCNK,CEP76,Two-hybrid
CALCOCO2,FBXL18,Two-hybrid
CCDC85B,C10orf10,Two-hybrid
NDUFA5,NDUFB1,Two-hybrid
SNF8,VPS25,Two-hybrid
NT5C2,NME7,Two-hybrid
RPS14,TAF9,Two-hybrid
LDOC1,ZNF250,Two-hybrid
GLRX3,KRTAP4-12,Two-hybrid
EWSR1,MAGEA11,Two-hybrid
TEAD4,WWTR1,Two-hybrid
CCDC85B,AKIRIN2,Two-hybrid
CDC42EP3,CDC42EP3,Two-hybrid
RTN3,FAM160A2,Two-hybrid
GRN,FAM131C,Two-hybrid
SDCBP2,BEND7,Two-hybrid
LNX1,TIFA,Two-hybrid
DTNB,CCDC85B,Two-hybrid
POM121,CEP55,Two-hybrid
LDOC1,IKZF5,Two-hybrid
TRIP13,DTX2,Two-hybrid
TANK,ZC3H12A,Two-hybrid
APEX2,HOOK2,Two-hybrid
PLSCR1,FBXL18,Two-hybrid
PLOD3,EHMT2,Two-hybrid
ATG12,KRTAP4-12,Two-hybrid
SAT1,TACO1,Two-hybrid
FTH1,FXR2,Two-hybrid
PRC1,KRT20,Two-hybrid
SDCBP2,DPPA2,Two-hybrid
APEH,UBA5,Two-hybrid
AP2B1,LDLRAP1,Two-hybrid
JUP,RIBC2,Two-hybrid
NCK2,ABI2,Two-hybrid
RTN3,RTN4,Two-hybrid
ABI2,KRT20,Two-hybrid
DAZAP2,ZFAND2B,Two-hybrid
UBE2D4,TRIM39,Two-hybrid
CEP72,LNX1,Two-hybrid
EIF4A3,CCDC174,Two-hybrid
KRT17,CCDC85B,Two-hybrid
THAP1,THAP1,Two-hybrid
EWSR1,CFDP1,Two-hybrid
PRTFDC1,EEF2KMT,Two-hybrid
TPM3,KXD1,Two-hybrid
KRT15,ABI3,Two-hybrid
HOOK2,ZNF250,Two-hybrid
SGTA,EFEMP2,Two-hybrid
MDFI,WDYHV1,Two-hybrid
TNIP1,MAGEB18,Two-hybrid
EWSR1,DMRTB1,Two-hybrid
COL8A1,KRTAP4-12,Two-hybrid
TRAF2,RIBC2,Two-hybrid
FASTK,RBPMS,Two-hybrid
RABAC1,LNX1,Two-hybrid
AEBP2,RALYL,Two-hybrid
ZFP36,CCDC85B,Two-hybrid
HOXA9,RBPMS,Two-hybrid
RAB3IL1,RAB3IP,Two-hybrid
CCDC85B,AGGF1,Two-hybrid
RTN1,PLEKHF2,Two-hybrid
TUBGCP4,RPRD1B,Two-hybrid
PSME3,NUDT18,Two-hybrid
BLOC1S6,EXOC8,Two-hybrid
CXADR,EWSR1,Two-hybrid
DYNC1I1,DYNLL2,Two-hybrid
CHMP4A,SYT17,Two-hybrid
LMO2,MAPRE3,Two-hybrid
LIMS1,EHMT2,Two-hybrid
NME1,POLR1C,Two-hybrid
DPPA2,DPPA2,Two-hybrid
CTBP2,AKTIP,Two-hybrid
ZC4H2,KXD1,Two-hybrid
KRT19,EXOC8,Two-hybrid
EIF3H,ABI3,Two-hybrid
SPG21,MTMR9,Two-hybrid
TRIP6,CATSPER1,Two-hybrid
LDOC1,FAM208B,Two-hybrid
ZNF446,DGCR6L,Two-hybrid
NECAB2,TEX11,Two-hybrid
TRIP13,PLSCR4,Two-hybrid
SFN,CHST1,Two-hybrid
DVL3,KAT7,Two-hybrid
DHPS,EIF5A2,Two-hybrid
SELENBP1,TRIP13,Two-hybrid
GSTZ1,GSTZ1,Two-hybrid
PLSCR1,NECAP2,Two-hybrid
JUNB,NINL,Two-hybrid
EWSR1,ZNF165,Two-hybrid
THAP1,ZNF408,Two-hybrid
IFFO1,RNF183,Two-hybrid
PCBD1,LNX1,Two-hybrid
2-Sep,6-Sep,Two-hybrid
UBQLN1,UBQLN1,Two-hybrid
EWSR1,SSBP2,Two-hybrid
PARK2,TRIP13,Two-hybrid
EWSR1,TPGS2,Two-hybrid
MDFI,ZNF707,Two-hybrid
EWSR1,RAB37,Two-hybrid
HNRNPC,RALYL,Two-hybrid
SPP1,CTNNBL1,Two-hybrid
PLK4,MTUS2,Two-hybrid
NECAB2,GTPBP10,Two-hybrid
PIH1D1,TSC22D4,Two-hybrid
TRIP6,NCK2,Two-hybrid
CBX5,PRR14,Two-hybrid
CRX,M1AP,Two-hybrid
SUFU,RCN3,Two-hybrid
NRIP1,TEX11,Two-hybrid
NINL,ZNF426,Two-hybrid
HGS,LDOC1,Two-hybrid
PKN1,CCDC85B,Two-hybrid
FXR2,KCNRG,Two-hybrid
PLSCR1,C10orf10,Two-hybrid
EFEMP2,LINGO1,Two-hybrid
NME7,TCHP,Two-hybrid
KRTAP4-12,ZNF417,Two-hybrid
S100A1,S100A1,Two-hybrid
PLSCR1,FAM103A1,Two-hybrid
CPSF6,KLHL12,Two-hybrid
VASP,NOL3,Two-hybrid
HPRT1,WDYHV1,Two-hybrid
MCM6,PSMA1,Two-hybrid
ZNF205,CALCOCO2,Two-hybrid
DHPS,RPL9,Two-hybrid
HACL1,HACL1,Two-hybrid
MDFI,ZNF439,Two-hybrid
SORBS3,DMRTB1,Two-hybrid
KRT6A,KRT15,Two-hybrid
CCDC85B,MCM10,Two-hybrid
ZFHX3,NINL,Two-hybrid
U2AF2,LURAP1,Two-hybrid
MOB1A,KXD1,Two-hybrid
SALL2,ZMIZ2,Two-hybrid
KLF6,EHMT2,Two-hybrid
DVL2,DDI1,Two-hybrid
PLSCR1,PLSCR4,Two-hybrid
PLSCR1,CPSF3L,Two-hybrid
FHL3,AIMP2,Two-hybrid
PCM1,CCDC53,Two-hybrid
ZBTB25,KXD1,Two-hybrid
PITX1,RBPMS,Two-hybrid
KRT20,ZC3H14,Two-hybrid
HOXB9,MDFI,Two-hybrid
MAGEA11,ZBTB16,Two-hybrid
CETP,EWSR1,Two-hybrid
STMN2,TEX11,Two-hybrid
DAZAP2,NOC4L,Two-hybrid
TSNAX,PBXIP1,Two-hybrid
TRAF2,DLGAP5,Two-hybrid
FHL3,RFX6,Two-hybrid
NME3,SGTA,Two-hybrid
BBS2,PSME3,Two-hybrid
SERF2,PSME3,Two-hybrid
CRK,PLSCR1,Two-hybrid
RHOXF2,NEU4,Two-hybrid
FXR2,CALCOCO2,Two-hybrid
ZBTB16,VTA1,Two-hybrid
TRIM37,DLGAP5,Two-hybrid
EWSR1,NDUFV1,Two-hybrid
MAGEA11,PRDX3,Two-hybrid
ACTB,ACTG1,Two-hybrid
AP2M1,RSPH14,Two-hybrid
DVL2,RNPS1,Two-hybrid
ACTN4,MYOZ2,Two-hybrid
EIF4E2,KRT20,Two-hybrid
ABLIM1,LDOC1,Two-hybrid
SAT1,DNPEP,Two-hybrid
EMC2,EMC9,Two-hybrid
LMO3,KXD1,Two-hybrid
MDFI,FBXW5,Two-hybrid
APPBP2,ZCCHC12,Two-hybrid
DVL2,CPSF7,Two-hybrid
MDFI,RFX2,Two-hybrid
COL4A3BP,RTN3,Two-hybrid
KRT20,ZC2HC1C,Two-hybrid
ZNF24,ZNF446,Two-hybrid
SSSCA1,SSSCA1,Two-hybrid
PHC2,PHC2,Two-hybrid
MAGEA11,TRIM51,Two-hybrid
NME1,GORASP2,Two-hybrid
FHL3,PAK7,Two-hybrid
LDB1,LMO3,Two-hybrid
DAZAP2,RBFOX2,Two-hybrid
PTK2,ATG12,Two-hybrid
CCDC85B,CCDC116,Two-hybrid
GLRX3,EFEMP2,Two-hybrid
MDFI,CCDC120,Two-hybrid
TRIM29,GCC1,Two-hybrid
FHL3,MED15,Two-hybrid
POLR1C,POLR1D,Two-hybrid
VIM,APIP,Two-hybrid
CSNK1G2,COL4A3BP,Two-hybrid
MCM6,SCNM1,Two-hybrid
TRIM21,NIF3L1,Two-hybrid
TNNT1,PPFIA1,Two-hybrid
MAGEA1,TRIM31,Two-hybrid
BLOC1S6,LURAP1,Two-hybrid
MEOX2,SAMM50,Two-hybrid
KRT6A,KRT17,Two-hybrid
HOMER3,DYNLL2,Two-hybrid
PLSCR1,PCED1A,Two-hybrid
CCDC85B,TCHP,Two-hybrid
ZNF250,CEP44,Two-hybrid
MLH1,ZC3H11A,Two-hybrid
TRAF2,CHMP2B,Two-hybrid
EIF4H,C11orf68,Two-hybrid
TRIP13,GLYCTK,Two-hybrid
PDCD6,MAPK1IP1L,Two-hybrid
TNNT1,TNNT1,Two-hybrid
APIP,VPS25,Two-hybrid
TEAD4,CCDC85B,Two-hybrid
RAD54B,MYO15B,Two-hybrid
KRTAP4-12,LNX1,Two-hybrid
ADAMTSL4,KRTAP4-12,Two-hybrid
DOCK10,LURAP1,Two-hybrid
CCT3,SSSCA1,Two-hybrid
CD99,UBQLN1,Two-hybrid
APPBP2,WNT5B,Two-hybrid
NAGK,LNX1,Two-hybrid
CALCOCO2,MCM10,Two-hybrid
RARA,RXRB,Two-hybrid
CCDC85B,CCDC67,Two-hybrid
AP2B1,THAP1,Two-hybrid
CALM2,KIAA1683,Two-hybrid
SERTAD1,KLHL42,Two-hybrid
EPS8,AIMP2,Two-hybrid
CUTC,NADSYN1,Two-hybrid
SERTAD3,USHBP1,Two-hybrid
NCK2,KIAA1217,Two-hybrid
CBFA2T2,WDYHV1,Two-hybrid
SERF2,RBPMS,Two-hybrid
MDFI,RABL6,Two-hybrid
NECAB2,NECAB2,Two-hybrid
KRT19,ZNF638,Two-hybrid
AP2B1,POM121,Two-hybrid
KRT18,LDOC1,Two-hybrid
KRT19,USHBP1,Two-hybrid
TRAF2,ZFAND6,Two-hybrid
PLSCR1,KRTAP4-12,Two-hybrid
FCHSD2,CCDC85B,Two-hybrid
SMN1,LENG8,Two-hybrid
KRT18,EXOC8,Two-hybrid
RBM7,RBMX,Two-hybrid
CALCOCO2,POLI,Two-hybrid
CCDC85B,DOK5,Two-hybrid
CCDC85B,LMO3,Two-hybrid
STX11,KXD1,Two-hybrid
HSBP1,CCDC53,Two-hybrid
DNPH1,DNPH1,Two-hybrid
IGLC1,UBQLN1,Two-hybrid
FHL3,CDC42EP1,Two-hybrid
EWSR1,DYNLL2,Two-hybrid
PSMC5,RORA,Two-hybrid
AAR2,EAPP,Two-hybrid
KIAA0408,CCDC85B,Two-hybrid
FANCG,SAMD3,Two-hybrid
DVL2,SNF8,Two-hybrid
CCND3,DTNBP1,Two-hybrid
SAT1,SAT2,Two-hybrid
EFEMP2,FAM124B,Two-hybrid
TRAF2,IPO11,Two-hybrid
ZMYND19,KCTD13,Two-hybrid
SMAD4,SMAD9,Two-hybrid
TRAF2,KANSL1,Two-hybrid
EEF1D,EEF1G,Two-hybrid
APEX2,EFEMP2,Two-hybrid
CRK,DPPA4,Two-hybrid
TRIM37,PNKP,Two-hybrid
PHC2,LMO3,Two-hybrid
PCM1,ABI2,Two-hybrid
CCND2,CDKN1A,Two-hybrid
TRIM39,PLCD4,Two-hybrid
SEC24D,SEC23B,Two-hybrid
DDX39A,SARNP,Two-hybrid
RIBC2,EFEMP2,Two-hybrid
MAP3K7CL,TAB3,Two-hybrid
VTA1,MBIP,Two-hybrid
CCDC85B,MBIP,Two-hybrid
VTA1,KLHL12,Two-hybrid
PLSCR1,GPRIN2,Two-hybrid
SCAND1,ZSCAN32,Two-hybrid
CBS,HID1,Two-hybrid
LNX1,KCTD13,Two-hybrid
GCSH,NMI,Two-hybrid
CALCOCO2,PTBP2,Two-hybrid
ZBED1,NUDT18,Two-hybrid
EWSR1,NBPF3,Two-hybrid
AKR7A2,AKR7A3,Two-hybrid
NKAP,CEP70,Two-hybrid
SRSF4,SRSF6,Two-hybrid
PRR13,KRTAP4-12,Two-hybrid
LIN37,TEX11,Two-hybrid
MDFI,DCAF8,Two-hybrid
LNX1,MAGEB18,Two-hybrid
TREX1,IFT20,Two-hybrid
VIM,TUBGCP4,Two-hybrid
CCDC85B,RIBC2,Two-hybrid
AIMP2,LNX1,Two-hybrid
SF1,RBPMS,Two-hybrid
GPRIN2,KRTAP4-12,Two-hybrid
THAP7,KRTAP4-12,Two-hybrid
PDE9A,PHYHIPL,Two-hybrid
SSSCA1,VTA1,Two-hybrid
POLR2L,CCDC85B,Two-hybrid
NECAB2,RCOR3,Two-hybrid
MDFI,TINAGL1,Two-hybrid
MORF4L1,MRFAP1L1,Two-hybrid
PCM1,EXOC8,Two-hybrid
MAGEA11,TRMT1,Two-hybrid
MDFI,ZNF408,Two-hybrid
NINL,CLEC1B,Two-hybrid
NINL,SYT17,Two-hybrid
CCND3,EFEMP2,Two-hybrid
PARP11,GTPBP3,Two-hybrid
AKR7A3,AKR7A3,Two-hybrid
HNRNPK,NPDC1,Two-hybrid
BUB1,CRK,Two-hybrid
DRG1,RWDD1,Two-hybrid
ZBED1,GPSM1,Two-hybrid
CCNDBP1,ZNF334,Two-hybrid
VTA1,DPPA2,Two-hybrid
OPTN,CCDC53,Two-hybrid
APIP,LNX1,Two-hybrid
HOXA1,KRTAP4-12,Two-hybrid
ZBED1,NIP7,Two-hybrid
ADAM15,TRIP13,Two-hybrid
ZNF232,ZNF446,Two-hybrid
UBE2D4,DTX2,Two-hybrid
RNF138,C6orf165,Two-hybrid
MDFI,SFI1,Two-hybrid
GSE1,RCOR3,Two-hybrid
ZNF263,SPG21,Two-hybrid
TCL1A,HIST3H2A,Two-hybrid
RABAC1,DUSP12,Two-hybrid
TRAF2,HINFP,Two-hybrid
CCDC85B,EXOC7,Two-hybrid
KXD1,RNF183,Two-hybrid
KCTD17,LNX1,Two-hybrid
VPS72,CCDC85B,Two-hybrid
VPS33B,VIPAS39,Two-hybrid
DDX17,LNX1,Two-hybrid
MAPRE2,NIF3L1,Two-hybrid
UBE2D4,RNF126,Two-hybrid
PIK3R3,DRAP1,Two-hybrid
FHL3,LNX1,Two-hybrid
DYNLT3,TESC,Two-hybrid
TRAF2,USP2,Two-hybrid
SFN,TBL3,Two-hybrid
KRT15,NOC4L,Two-hybrid
PTS,PTS,Two-hybrid
SF3B4,SF3B2,Two-hybrid
MDFI,SPG7,Two-hybrid
HNRNPC,ZNF581,Two-hybrid
GABARAPL2,UBA5,Two-hybrid
HNRNPC,FXR2,Two-hybrid
TRIM37,PRC1,Two-hybrid
CDC23,TSC22D4,Two-hybrid
RAP1GDS1,ZNF451,Two-hybrid
NUP62,CCDC53,Two-hybrid
HNRNPC,PHKB,Two-hybrid
FXR2,TSC22D4,Two-hybrid
ZNF263,TRIM41,Two-hybrid
KRT15,WAC,Two-hybrid
PUF60,PUF60,Two-hybrid
CEP72,ZNF417,Two-hybrid
MED28,USHBP1,Two-hybrid
TSNAX,MRFAP1L1,Two-hybrid
GFAP,SH3YL1,Two-hybrid
NOL3,NIF3L1,Two-hybrid
